ID,nom,score,Atmospheric,Fantasy,Relaxing,Funny,Horror,Sci_fi,Futuristic,Retro,Dark,Mystery,Survival,Psychological_Horror,Medieval,Management,Sports,Building,Tactical,Drama,Space,Romance,Racing,Dark_Fantasy,Logic,Emotional,Nature,Post_apocalyptic,War,Historical,Zombies,Stealth,Investigation,Dark_Humor,Parkour,Flight,Pirates,Steampunk,Indie,Action,Casual,Adventure,Simulation,RPG,Strategy,Action_Adventure,_3D,_2D,First_Person,Third_Person,Top_Down,Realistic,Cartoony,Hand_drawn,Text_Based,Isometric,PvP,PvE,Open_World,Story_Rich,Combat,Controller,Choices_Matter,Linear,Turn_Based_Combat,Turn_Based_Tactics,Hack_and_Slash,Deckbuilding,Team_Based,Puzzle,Platformer,Shooter,Arcade,Visual_Novel,Roguelike,Sandbox,Point_&_Click,RTS,Tower_Defense,Rhythm,Singleplayer,Multiplayer,Online_Co_op,Local_Co_op
76561198000038350,Valheim,1.4876194325742012,0,0,0,0,0.05,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0.11,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
76561198000038350,Warframe,1.4307866002993492,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0.08,0.13,0,0
76561198000038350,Emporea,1.2736763702389446,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0.18,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0.09,0,0,0
76561198000038350,Don t Starve Together,1.2537270193085752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0.23,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0
76561198000027336,Xsyon - Prelude,1.7671302086209808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.07,0.02,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0.1,0.12,0,0
76561198000027336,Company of Heroes: Opposing Fronts,1.7413374881603894,0,0.06,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.08,0,0,0.06,0,0,0,0,0,0,0,0,0.07,0,0.06,0.06,0.07,0,0.08,0,0,0,0,0,0,0,0,0,0,0.05,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0
76561198000027336,Left 4 Dead,1.6391917367329576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0.05,0.03,0,0,0,0,0,0,0,0,0,0.15,0,0,0.01,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.09,0.08,0,0
76561198000027336,Terraria,1.6024245264250285,0.03,0,0,0,0.09,0,0,0,0,0,0.07,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.05,0,0,0.22,0,0,0,0,0,0,0,0,0.1,0,0.03,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.08,0,0,0,0,0,0,0,0,0.04,0.12,0,0
76561198000027336,Chivalry: Medieval Warfare,1.5381484716562615,0.03,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0.1,0,0.05,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0.14,0,0,0,0,0.05,0.11,0,0
76561198000040355,Banana Shooter,1.000201273489312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0.07,0,0,0,0.09,0,0,0.06,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0.16,0,0,0,0,0,0,0,0,0,0.15,0,0
76561198000040355,Cats,0.9872583213208013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0.09,0.09,0,0,0,0,0,0,0,0,0,0.1,0,0,0.09,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0.09,0,0,0,0,0,0,0,0,0,0.09,0,0
76561198000040355,World of Warships,0.9646846324312462,0.07,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0.07,0,0,0,0,0,0,0,0.07,0.07,0.07,0.07,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0.07,0,0,0,0,0.07,0.07,0,0
76561198000040355,Unturned,0.9585466456680561,0.09,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.14,0.13,0,0,0,0,0.11,0,0,0,0.1,0,0,0,0,0,0,0,0.04,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0.11,0,0,0,0.11,0,0,0,0.02,0,0,0
76561198000040355,Banana,0.9532669614902801,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0.13,0,0.12,0,0.13,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0
76561198000040367,American Truck Simulator,1.355727953942944,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.05,0.13,0,0
76561198000040367,Sid Meier s Civilization VI,1.277701112601936,0.12,0,0.12,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.06,0.13,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.07,0,0
76561198000040367,Ascend: Hand of Kul,1.1653868492061044,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.05,0.06,0,0,0,0,0,0,0,0,0,0.09,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.14,0,0
76561198000040367,Crossout,1.1368640223727757,0,0.08,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.21,0,0.06,0,0.25,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0.08,0,0,0.02,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.12,0,0
76561198000040367,RISK: Global Domination,1.060396361153042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0.1,0,0
76561198000040390,Counter-Strike: Source,0.0,0.06,0,0,0,0.05,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0.15,0,0.07,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.04,0,0.09,0,0,0,0,0,0,0,0,0.12,0.05,0,0
76561198000040390,Day of Defeat: Source,0.0,0.02,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0.01,0,0.03,0,0,0,0.08,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0.27,0,0,0,0.01,0,0,0,0,0.02,0.13,0,0
76561198000040390,Half-Life 2: Deathmatch,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0.11,0.07,0,0,0,0,0,0,0,0,0,0.15,0,0,0.01,0,0.02,0,0,0,0.09,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0.14,0,0,0,0,0,0,0,0,0,0.17,0,0
76561198000040390,Half-Life Deathmatch: Source,0.0,0.02,0,0,0.05,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0.01,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0.01,0.18,0,0
76561198000040390,Portal,0.0,0.02,0,0,0,0.01,0.13,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0.03,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0.02,0.19,0,0
76561198000040391,FTL: Faster Than Light,1.5126248507183182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0.1,0,0,0
76561198000040391,Spyro™ Reignited Trilogy,1.4578850332264406,0,0,0,0,0,0.12,0,0,0,0,0.06,0,0,0,0,0,0.06,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0.06,0.06,0,0.13,0,0,0.06,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
76561198000040391,BioShock,1.4106099717475744,0.06,0.1,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.08,0.19,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0.14,0,0,0
76561198000040391,Outer Wilds,1.3693681911891347,0.13,0,0,0,0.09,0.06,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.12,0,0.05,0,0.05,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0.11,0,0,0
76561198000040391,Valkyria Chronicles™,1.3246479843046575,0.08,0,0,0,0.06,0.06,0,0,0,0.09,0,0.04,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.02,0,0.08,0.03,0,0,0,0.03,0,0.05,0,0,0,0,0,0,0,0,0,0.07,0.09,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0
76561198000040413,Sid Meier s Civilization III: Complete,1.675933188871739,0.05,0,0.06,0,0,0,0,0,0,0,0,0,0,0.1,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.16,0,0.09,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0.11,0.05,0,0
76561198000040413,Sid Meier s Civilization VI,1.6062273163426555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.45,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.11,0,0
76561198000040413,Cities: Skylines,1.5976859972097024,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.05,0.06,0,0,0,0,0,0,0,0,0,0.09,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.14,0,0
76561198000040413,Townsmen - A Kingdom Rebuilt,1.5767178760701035,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.14,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0,0.2,0,0.13,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0.12,0,0,0
76561198000040413,Sid Meier s Civilization V,1.405381079608639,0.03,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.2,0,0.22,0,0.23,0,0,0.03,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0.04,0,0,0
76561198000040422,Team Fortress Classic,0.0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0.03,0,0,0,0.09,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.18,0,0,0,0,0,0,0,0,0,0.18,0,0
76561198000040422,Day of Defeat,0.0,0,0,0,0.02,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0.13,0,0,0,0,0,0,0,0,0,0.16,0,0
76561198000040422,Deathmatch Classic,0.0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.13,0.05,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0.02,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0.16,0,0,0,0,0,0,0,0,0.04,0.18,0,0
76561198000040422,Half-Life: Opposing Force,0.0,0,0,0,0,0,0.04,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.01,0.11,0,0
76561198000040422,Ricochet,0.0,0.07,0,0,0,0,0.15,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0.08,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0.03,0,0.13,0,0,0,0,0,0,0,0,0.14,0,0,0
76561198000040436,NIMBY Rails,1.7285244204020147,0.01,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0.02,0,0,0.04,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.07,0,0,0.16,0,0,0,0,0,0,0,0,0.09,0.13,0,0
76561198000040436,Aliens vs. Predator,1.556120299862454,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0.11,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0.11,0,0,0
76561198000040436,Car Mechanic Simulator 2021,1.544549636140758,0.06,0,0,0,0.11,0.11,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0.17,0,0.03,0,0,0.01,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0.09,0.12,0,0
76561198000040436,Counter-Strike,1.5408487778881503,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0.04,0.17,0,0.03,0,0.09,0,0.07,0,0,0.12,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0.12,0,0,0,0,0.08,0,0,0
76561198000040436,F1 2018,1.5038425793990953,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0.03,0,0,0,0.09,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.18,0,0,0,0,0,0,0,0,0,0.18,0,0
76561198000040442,Icarus,1.7650969915179564,0.02,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0.01,0,0.03,0,0,0,0.08,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0.27,0,0,0,0.01,0,0,0,0,0.02,0.13,0,0
76561198000040442,Movavi Video Suite 17,1.4915082155178505,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0.1,0,0,0.08,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0.09,0,0,0.07,0,0,0,0,0,0.09,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0.13,0,0
76561198000040442,Going Medieval,1.470039746577854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0
76561198000040442,Chivalry: Medieval Warfare,1.4586903730684686,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0.09,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0.09,0.11,0.09,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0.08,0,0,0.09,0,0,0
76561198000040442,Metro 2033,1.4197780974540406,0.03,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.05,0.15,0,0,0.03,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0.04,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0
76561198000040462,Team Fortress Classic,0.0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0.03,0,0,0,0.09,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.18,0,0,0,0,0,0,0,0,0,0.18,0,0
76561198000040462,Day of Defeat,0.0,0,0,0,0.02,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0.13,0,0,0,0,0,0,0,0,0,0.16,0,0
76561198000040462,Deathmatch Classic,0.0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.13,0.05,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0.02,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0.16,0,0,0,0,0,0,0,0,0.04,0.18,0,0
76561198000040462,Half-Life: Opposing Force,0.0,0,0,0,0,0,0.04,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.01,0.11,0,0
76561198000040462,Ricochet,0.0,0.07,0,0,0,0,0.15,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0.08,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0.03,0,0.13,0,0,0,0,0,0,0,0,0.14,0,0,0
76561198000040464,Company of Heroes 2,1.8147269027066981,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.18,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76561198000040464,Gods vs Humans,1.7265711834975712,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0,0,0,0,0,0.02,0,0.0,0.01,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0.04,0.06,0,0
76561198000040464,Icarus,1.5860406564820395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.34,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76561198000040464,Northgard: Definitive Edition,1.5672454026118086,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0.1,0,0,0.08,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0.09,0,0,0.07,0,0,0,0,0,0.09,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0.13,0,0
76561198000040464,Forged Battalion,1.4732786876322503,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0.07,0.07,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.07,0.07,0,0
76561198000040508,Counter-Strike: Condition Zero,1.8056143890502425,0,0,0,0.05,0,0.04,0,0,0,0,0,0,0,0,0,0.1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.04,0.17,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0.06,0,0,0
76561198000040508,Counter-Strike,1.754217775948221,0.01,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0.02,0,0,0.04,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.07,0,0,0.16,0,0,0,0,0,0,0,0,0.09,0.13,0,0
76561198000040508,Tom Clancy s Splinter Cell Blacklist,1.5262700636315716,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0.03,0,0,0,0.09,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.18,0,0,0,0,0,0,0,0,0,0.18,0,0
76561198000040508,Counter-Strike: Source,1.5193849642714126,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0.04,0,0,0,0,0.18,0,0.07,0,0.02,0.03,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.03,0,0.03,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0.08,0.08,0,0
76561198000040508,Assassin s Creed Unity,1.4730284370015578,0.02,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0.01,0,0.03,0,0,0,0.08,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0.27,0,0,0,0.01,0,0,0,0,0.02,0.13,0,0
